step,epoch,loss,ce,dice,lr
35700,9,0.1682,0.08645,0.1635,2.427850655903128e-05
35720,9,0.19581,0.10263,0.18636,2.425832492431887e-05
35740,9,0.22559,0.0758,0.29958,2.4238143289606455e-05
35760,9,0.25269,0.16332,0.17874,2.4217961654894048e-05
35780,9,0.22354,0.12498,0.19712,2.4197780020181633e-05
35800,9,0.2545,0.10647,0.29607,2.4177598385469222e-05
35820,9,0.17651,0.07055,0.21191,2.4157416750756808e-05
35840,9,0.11526,0.07016,0.09019,2.41372351160444e-05
35860,10,0.2833,0.15184,0.26292,2.4117053481331986e-05
35880,10,0.12463,0.05258,0.14409,2.409687184661958e-05
35900,10,0.14311,0.06573,0.15476,2.407669021190716e-05
35920,10,0.18124,0.05149,0.25951,2.4056508577194753e-05
35940,10,0.15968,0.07865,0.16206,2.403632694248234e-05
35960,10,0.16041,0.08092,0.15898,2.401614530776993e-05
35980,10,0.28595,0.10673,0.35844,2.399596367305752e-05
36000,10,0.10007,0.04955,0.10104,2.3975782038345106e-05
36020,10,0.175,0.1002,0.14959,2.39556004036327e-05
36040,10,0.21478,0.09297,0.24361,2.3935418768920284e-05
36060,10,0.14549,0.08602,0.11893,2.3915237134207873e-05
36080,10,0.18501,0.06706,0.23589,2.389505549949546e-05
36100,10,0.10309,0.05506,0.09605,2.387487386478305e-05
36120,10,0.1421,0.07792,0.12837,2.3854692230070637e-05
36140,10,0.14721,0.06106,0.17231,2.3834510595358226e-05
36160,10,0.33816,0.19017,0.29597,2.3814328960645812e-05
36180,10,0.19134,0.08903,0.20461,2.3794147325933404e-05
36200,10,0.17882,0.10987,0.13791,2.377396569122099e-05
36220,10,0.12316,0.05826,0.12981,2.375378405650858e-05
36240,10,0.37178,0.27044,0.20268,2.3733602421796165e-05
36260,10,0.12833,0.05554,0.14558,2.3713420787083757e-05
36280,10,0.12067,0.05082,0.1397,2.3693239152371343e-05
36300,10,0.1315,0.07026,0.12248,2.3673057517658935e-05
36320,10,0.17861,0.09457,0.16808,2.3652875882946518e-05
36340,10,0.33038,0.20998,0.24079,2.363269424823411e-05
36360,10,0.17946,0.07989,0.19914,2.3612512613521696e-05
36380,10,0.24838,0.12794,0.24089,2.3592330978809288e-05
36400,10,0.13298,0.06086,0.14424,2.357214934409687e-05
36420,10,0.13136,0.07046,0.12181,2.3551967709384463e-05
36440,10,0.17437,0.09102,0.1667,2.353178607467205e-05
36460,10,0.21663,0.10625,0.22076,2.351160443995964e-05
36480,10,0.18139,0.07524,0.21232,2.3491422805247223e-05
36500,10,0.12311,0.06923,0.10775,2.3471241170534816e-05
36520,10,0.12311,0.05864,0.12894,2.34510595358224e-05
36540,10,0.19987,0.13473,0.13028,2.3430877901109994e-05
36560,10,0.16396,0.09071,0.14649,2.3410696266397576e-05
36580,10,0.17861,0.10862,0.13998,2.339051463168517e-05
36600,10,0.11924,0.0688,0.10088,2.3370332996972754e-05
36620,10,0.08704,0.04624,0.08162,2.3350151362260347e-05
36640,10,0.17786,0.10569,0.14434,2.3329969727547932e-05
36660,10,0.24525,0.11467,0.26116,2.330978809283552e-05
36680,10,0.30402,0.19386,0.22031,2.3289606458123107e-05
36700,10,0.17477,0.07504,0.19944,2.32694248234107e-05
36720,10,0.23269,0.11759,0.23021,2.3249243188698285e-05
36740,10,0.10447,0.03787,0.13318,2.3229061553985874e-05
36760,10,0.13727,0.06618,0.14218,2.320887991927346e-05
36780,10,0.1645,0.07038,0.18825,2.3188698284561052e-05
36800,10,0.13115,0.04636,0.16957,2.3168516649848638e-05
36820,10,0.26306,0.14409,0.23793,2.3148335015136227e-05
36840,10,0.24842,0.11683,0.26317,2.3128153380423813e-05
36860,10,0.14822,0.0675,0.16146,2.3107971745711405e-05
36880,10,0.20464,0.09097,0.22733,2.308779011099899e-05
36900,10,0.18376,0.06443,0.23866,2.306760847628658e-05
36920,10,0.16252,0.07295,0.17914,2.3047426841574166e-05
36940,10,0.41994,0.20214,0.43559,2.3027245206861758e-05
36960,10,0.13294,0.07881,0.10826,2.3007063572149344e-05
36980,10,0.12218,0.05282,0.13872,2.2986881937436933e-05
37000,10,0.11579,0.05839,0.1148,2.296670030272452e-05
37020,10,0.12659,0.06667,0.11983,2.294651866801211e-05
37040,10,0.13746,0.0618,0.15133,2.2926337033299697e-05
37060,10,0.14591,0.0699,0.15201,2.290615539858729e-05
37080,10,0.16648,0.05772,0.21752,2.288597376387487e-05
37100,10,0.14912,0.07968,0.13888,2.2865792129162464e-05
37120,10,0.15853,0.07244,0.17218,2.284561049445005e-05
37140,10,0.09062,0.05434,0.07255,2.2825428859737642e-05
37160,10,0.15392,0.07632,0.1552,2.2805247225025224e-05
37180,10,0.22215,0.11267,0.21895,2.2785065590312817e-05
37200,10,0.15415,0.06252,0.18328,2.2764883955600402e-05
37220,10,0.18592,0.10812,0.1556,2.2744702320887995e-05
37240,10,0.19935,0.07966,0.23938,2.2724520686175577e-05
37260,10,0.14391,0.05614,0.17555,2.270433905146317e-05
37280,10,0.17204,0.05938,0.22532,2.2684157416750755e-05
37300,10,0.13333,0.06834,0.13,2.2663975782038348e-05
37320,10,0.12796,0.0488,0.15833,2.264379414732593e-05
37340,10,0.16103,0.08214,0.15778,2.2623612512613522e-05
37360,10,0.17203,0.06831,0.20744,2.2603430877901108e-05
37380,10,0.14069,0.06484,0.1517,2.25832492431887e-05
37400,10,0.33949,0.19983,0.27931,2.2563067608476286e-05
37420,10,0.11022,0.05676,0.10692,2.2542885973763875e-05
37440,10,0.1186,0.05566,0.12589,2.252270433905146e-05
37460,10,0.21169,0.08822,0.24694,2.2502522704339053e-05
37480,10,0.15071,0.0926,0.11622,2.248234106962664e-05
37500,10,0.10593,0.05033,0.1112,2.2462159434914228e-05
37520,10,0.13182,0.05483,0.15397,2.2441977800201814e-05
37540,10,0.14105,0.07746,0.12719,2.2421796165489406e-05
37560,10,0.14725,0.05676,0.18098,2.2401614530776992e-05
37580,10,0.15937,0.07513,0.16848,2.238143289606458e-05
37600,10,0.14359,0.06095,0.16529,2.2361251261352166e-05
37620,10,0.76036,0.6263,0.26813,2.234106962663976e-05
37640,10,0.19549,0.09476,0.20146,2.2320887991927345e-05
37660,10,0.13221,0.06533,0.13375,2.2300706357214934e-05
37680,10,0.25633,0.15698,0.1987,2.2280524722502526e-05
37700,10,0.20561,0.10171,0.2078,2.2260343087790112e-05
37720,10,0.13636,0.07494,0.12283,2.2240161453077704e-05
37740,10,0.26188,0.16709,0.18958,2.2219979818365286e-05
37760,10,0.23093,0.12825,0.20535,2.219979818365288e-05
37780,10,0.29,0.17685,0.22629,2.2179616548940465e-05
37800,10,0.13587,0.07548,0.12078,2.2159434914228057e-05
37820,10,0.15832,0.08069,0.15527,2.2139253279515643e-05
37840,10,0.26084,0.09787,0.32593,2.2119071644803232e-05
37860,10,0.26709,0.1055,0.32319,2.2098890010090817e-05
37880,10,0.18908,0.07937,0.21941,2.207870837537841e-05
37900,10,0.21203,0.12225,0.17957,2.2058526740665996e-05
37920,10,0.16808,0.08151,0.17314,2.2038345105953585e-05
37940,10,0.25528,0.11176,0.28704,2.201816347124117e-05
37960,10,0.29645,0.16082,0.27127,2.1997981836528763e-05
37980,10,0.1224,0.047,0.15081,2.197780020181635e-05
38000,10,0.15009,0.082,0.13618,2.1957618567103937e-05
38020,10,0.13354,0.06684,0.1334,2.1937436932391523e-05
38040,10,0.23901,0.13541,0.2072,2.1917255297679116e-05
38060,10,0.19116,0.10291,0.17651,2.18970736629667e-05
38080,10,0.15811,0.08122,0.15378,2.187689202825429e-05
38100,10,0.34763,0.1986,0.29807,2.1856710393541876e-05
38120,10,0.23342,0.11763,0.23157,2.183652875882947e-05
38140,10,0.15821,0.0764,0.16362,2.1816347124117054e-05
38160,10,0.14411,0.07661,0.135,2.1796165489404643e-05
38180,10,0.2167,0.0713,0.2908,2.177598385469223e-05
38200,10,0.14431,0.06141,0.1658,2.175580221997982e-05
38220,10,0.14876,0.06923,0.15908,2.1735620585267407e-05
38240,10,0.21421,0.14366,0.14111,2.1715438950555e-05
38260,10,0.27484,0.15626,0.23717,2.169525731584258e-05
38280,10,0.13724,0.05907,0.15635,2.1675075681130174e-05
38300,10,0.13097,0.0685,0.12494,2.165489404641776e-05
38320,10,0.18469,0.1103,0.14879,2.1634712411705352e-05
38340,10,0.24061,0.14707,0.18706,2.1614530776992935e-05
38360,10,0.25173,0.10018,0.30309,2.1594349142280527e-05
38380,10,0.13805,0.08466,0.10678,2.1574167507568113e-05
38400,10,0.23652,0.12987,0.21329,2.1553985872855705e-05
38420,10,0.28212,0.16768,0.22889,2.1533804238143287e-05
38440,10,0.18814,0.09878,0.17872,2.151362260343088e-05
38460,10,0.17529,0.09581,0.15895,2.1493440968718465e-05
38480,10,0.27421,0.12951,0.28941,2.1473259334006058e-05
38500,10,0.21515,0.09237,0.24556,2.145307769929364e-05
38520,10,0.18192,0.09047,0.1829,2.1432896064581233e-05
38540,10,0.15871,0.06368,0.19005,2.141271442986882e-05
38560,10,0.17949,0.09502,0.16894,2.139253279515641e-05
38580,10,0.13144,0.05767,0.14753,2.1372351160443993e-05
38600,10,0.24956,0.12745,0.24422,2.1352169525731586e-05
38620,10,0.11539,0.04552,0.13976,2.133198789101917e-05
38640,10,0.13198,0.06056,0.14284,2.1311806256306764e-05
38660,10,0.26267,0.16841,0.18853,2.129162462159435e-05
38680,10,0.18651,0.08,0.21301,2.127144298688194e-05
38700,10,0.2956,0.1466,0.29799,2.1251261352169524e-05
38720,10,0.13527,0.06963,0.13127,2.1231079717457116e-05
38740,10,0.23606,0.07405,0.32402,2.1210898082744702e-05
38760,10,0.15543,0.0724,0.16607,2.119071644803229e-05
38780,10,0.10728,0.05546,0.10363,2.1170534813319877e-05
38800,10,0.20722,0.14385,0.12675,2.115035317860747e-05
38820,10,0.17399,0.06091,0.22615,2.1130171543895055e-05
38840,10,0.24355,0.10036,0.28638,2.1109989909182644e-05
38860,10,0.18393,0.10554,0.15678,2.108980827447023e-05
38880,10,0.21109,0.07764,0.2669,2.1069626639757822e-05
38900,10,0.1884,0.10988,0.15705,2.1049445005045408e-05
38920,10,0.20684,0.09247,0.22874,2.1029263370332997e-05
38940,10,0.13023,0.04956,0.16134,2.1009081735620583e-05
38960,10,0.17574,0.06505,0.22138,2.0988900100908175e-05
38980,10,0.10318,0.05836,0.08964,2.096871846619576e-05
39000,10,0.28697,0.18244,0.20906,2.094853683148335e-05
39020,10,0.19739,0.09547,0.20383,2.0928355196770935e-05
39040,10,0.13965,0.07755,0.1242,2.0908173562058528e-05
39060,10,0.17083,0.06228,0.2171,2.0887991927346114e-05
39080,10,0.11497,0.06108,0.10778,2.0867810292633706e-05
39100,10,0.23688,0.15589,0.16197,2.0847628657921288e-05
39120,10,0.1519,0.08015,0.1435,2.082744702320888e-05
39140,10,0.13983,0.05202,0.17563,2.0807265388496466e-05
39160,10,0.29691,0.15937,0.27508,2.078708375378406e-05
39180,10,0.23008,0.0886,0.28295,2.076690211907164e-05
39200,10,0.23727,0.12143,0.23169,2.0746720484359234e-05
39220,10,0.19281,0.07789,0.22985,2.072653884964682e-05
39240,10,0.20657,0.05928,0.29457,2.070635721493441e-05
39260,10,0.21378,0.10916,0.20923,2.0686175580221994e-05
39280,10,0.16367,0.08862,0.1501,2.0665993945509586e-05
39300,10,0.16116,0.0784,0.16552,2.0645812310797172e-05
39320,10,0.11159,0.06786,0.08747,2.0625630676084765e-05
39340,10,0.21371,0.11474,0.19794,2.0605449041372347e-05
39360,10,0.13839,0.09079,0.09521,2.058526740665994e-05
39380,10,0.1164,0.06842,0.09597,2.0565085771947532e-05
39400,10,0.16159,0.08362,0.15594,2.0544904137235117e-05
39420,10,0.12032,0.04685,0.14694,2.0524722502522706e-05
39440,10,0.14542,0.07987,0.13111,2.0504540867810292e-05
39460,10,0.26746,0.13554,0.26385,2.0484359233097885e-05
39480,10,0.24461,0.14272,0.20378,2.046417759838547e-05
39500,10,0.10923,0.04161,0.13525,2.0443995963673063e-05
39520,10,0.13751,0.07373,0.12756,2.0423814328960645e-05
39540,10,0.13019,0.0747,0.11098,2.0403632694248237e-05
39560,10,0.19521,0.08826,0.21389,2.0383451059535823e-05
39580,10,0.27654,0.14639,0.26029,2.0363269424823416e-05
39600,10,0.31284,0.20842,0.20883,2.0343087790110998e-05
39620,10,0.13765,0.05772,0.15986,2.032290615539859e-05
39640,10,0.17884,0.07256,0.21257,2.0302724520686176e-05
39660,10,0.16634,0.09596,0.14077,2.028254288597377e-05
39680,10,0.13914,0.06158,0.15513,2.026236125126135e-05
39700,10,0.32905,0.21833,0.22144,2.0242179616548943e-05
39720,10,0.15575,0.0816,0.1483,2.022199798183653e-05
39740,10,0.14942,0.05669,0.18547,2.020181634712412e-05
39760,10,0.17305,0.07198,0.20215,2.0181634712411703e-05
39780,10,0.16644,0.09652,0.13984,2.0161453077699296e-05
39800,10,0.20882,0.10249,0.21268,2.014127144298688e-05
39820,10,0.25965,0.14299,0.23333,2.0121089808274474e-05
39840,10,0.22791,0.141,0.17381,2.010090817356206e-05
39860,11,0.1736,0.06958,0.20804,2.008072653884965e-05
39880,11,0.24288,0.13994,0.20588,2.0060544904137234e-05
39900,11,0.13241,0.05618,0.15245,2.0040363269424827e-05
39920,11,0.18985,0.09287,0.19395,2.0020181634712413e-05
39940,11,0.276,0.13098,0.29005,2e-05
39960,11,0.15396,0.08467,0.13856,1.9979818365287587e-05
39980,11,0.20138,0.07921,0.24434,1.995963673057518e-05
40000,11,0.19327,0.09711,0.19231,1.9939455095862765e-05
40020,11,0.16794,0.10166,0.13255,1.9919273461150354e-05
40040,11,0.17612,0.0717,0.20884,1.989909182643794e-05
40060,11,0.16652,0.05841,0.21622,1.9878910191725533e-05
40080,11,0.22556,0.09946,0.25219,1.9858728557013118e-05
40100,11,0.2771,0.17366,0.20687,1.9838546922300707e-05
40120,11,0.20966,0.097,0.22532,1.9818365287588293e-05
40140,11,0.17002,0.06374,0.21256,1.9798183652875885e-05
40160,11,0.17471,0.09174,0.16594,1.977800201816347e-05
40180,11,0.12522,0.06768,0.11507,1.975782038345106e-05
40200,11,0.14226,0.06188,0.16076,1.9737638748738646e-05
40220,11,0.14755,0.05972,0.17566,1.9717457114026238e-05
40240,11,0.13309,0.06034,0.14551,1.9697275479313824e-05
40260,11,0.1204,0.07417,0.09246,1.9677093844601416e-05
40280,11,0.10996,0.05522,0.10948,1.9656912209889e-05
40300,11,0.26554,0.11313,0.30481,1.963673057517659e-05
40320,11,0.17135,0.06721,0.20829,1.9616548940464177e-05
40340,11,0.12894,0.05175,0.15439,1.959636730575177e-05
40360,11,0.20394,0.07373,0.26042,1.957618567103935e-05
40380,11,0.28358,0.18878,0.1896,1.9556004036326944e-05
40400,11,0.13241,0.07519,0.11445,1.953582240161453e-05
40420,11,0.19688,0.12679,0.14019,1.9515640766902122e-05
40440,11,0.12491,0.05992,0.12997,1.9495459132189704e-05
40460,11,0.26367,0.12466,0.27802,1.9475277497477297e-05
40480,11,0.21631,0.09465,0.24331,1.9455095862764883e-05
40500,11,0.12032,0.06342,0.11381,1.9434914228052475e-05
40520,11,0.15917,0.07723,0.16389,1.9414732593340057e-05
40540,11,0.16292,0.06556,0.19471,1.939455095862765e-05
40560,11,0.14687,0.07606,0.14163,1.9374369323915235e-05
40580,11,0.18094,0.09743,0.16702,1.9354187689202828e-05
40600,11,0.18234,0.06884,0.22699,1.9334006054490413e-05
40620,11,0.12515,0.07063,0.10906,1.9313824419778003e-05
40640,11,0.19909,0.06091,0.27635,1.9293642785065588e-05
40660,11,0.17908,0.08756,0.18304,1.927346115035318e-05
40680,11,0.26535,0.10476,0.3212,1.9253279515640766e-05
40700,11,0.1641,0.10017,0.12786,1.9233097880928355e-05
40720,11,0.19862,0.09952,0.1982,1.921291624621594e-05
40740,11,0.14467,0.05267,0.18401,1.9192734611503533e-05
40760,11,0.26004,0.13206,0.25596,1.917255297679112e-05
40780,11,0.1941,0.11042,0.16736,1.9152371342078708e-05
40800,11,0.18752,0.05906,0.25692,1.9132189707366294e-05
40820,11,0.22851,0.13744,0.18214,1.9112008072653886e-05
40840,11,0.22117,0.11294,0.21646,1.9091826437941472e-05
40860,11,0.35117,0.2165,0.26934,1.907164480322906e-05
40880,11,0.12397,0.06119,0.12555,1.9051463168516647e-05
40900,11,0.19041,0.07363,0.23356,1.903128153380424e-05
40920,11,0.18113,0.10491,0.15243,1.9011099899091825e-05
40940,11,0.3986,0.32068,0.15584,1.8990918264379414e-05
40960,11,0.21469,0.10746,0.21447,1.8970736629667e-05
40980,11,0.21442,0.106,0.21684,1.8950554994954592e-05
41000,11,0.18483,0.08995,0.18976,1.8930373360242178e-05
41020,11,0.16062,0.07162,0.17799,1.891019172552977e-05
41040,11,0.17229,0.09722,0.15015,1.8890010090817352e-05
41060,11,0.16603,0.08182,0.16842,1.8869828456104945e-05
41080,11,0.17595,0.09615,0.1596,1.8849646821392537e-05
41100,11,0.14128,0.06006,0.16245,1.8829465186680123e-05
41120,11,0.15172,0.08674,0.12996,1.8809283551967712e-05
41140,11,0.194,0.13267,0.12267,1.8789101917255298e-05
41160,11,0.2627,0.11421,0.29699,1.876892028254289e-05
41180,11,0.13691,0.05531,0.1632,1.8748738647830476e-05
41200,11,0.20269,0.10907,0.18724,1.8728557013118065e-05
41220,11,0.10685,0.05649,0.10074,1.870837537840565e-05
41240,11,0.17043,0.07591,0.18905,1.8688193743693243e-05
41260,11,0.16098,0.0605,0.20096,1.866801210898083e-05
41280,11,0.12109,0.07271,0.09677,1.8647830474268418e-05
41300,11,0.17225,0.11511,0.11428,1.8627648839556003e-05
41320,11,0.16245,0.08637,0.15217,1.8607467204843596e-05
41340,11,0.18773,0.10372,0.16802,1.858728557013118e-05
41360,11,0.16711,0.08154,0.17114,1.856710393541877e-05
41380,11,0.15421,0.06763,0.17316,1.8546922300706356e-05
41400,11,0.1548,0.08161,0.14637,1.852674066599395e-05
41420,11,0.16518,0.10376,0.12284,1.8506559031281534e-05
41440,11,0.28635,0.12647,0.31975,1.8486377396569127e-05
41460,11,0.22704,0.12104,0.21201,1.846619576185671e-05
41480,11,0.1091,0.04122,0.13576,1.84460141271443e-05
41500,11,0.12771,0.05972,0.13598,1.8425832492431887e-05
41520,11,0.14083,0.07511,0.13144,1.840565085771948e-05
41540,11,0.33292,0.19973,0.2664,1.8385469223007062e-05
41560,11,0.18787,0.05857,0.2586,1.8365287588294654e-05
41580,11,0.18972,0.12477,0.12989,1.834510595358224e-05
41600,11,0.15561,0.09505,0.12111,1.8324924318869833e-05
41620,11,0.19565,0.10729,0.17672,1.8304742684157415e-05
41640,11,0.1937,0.09518,0.19705,1.8284561049445007e-05
41660,11,0.19169,0.09935,0.18468,1.8264379414732593e-05
41680,11,0.22687,0.14338,0.16698,1.8244197780020185e-05
41700,11,0.19259,0.07828,0.2286,1.8224016145307768e-05
41720,11,0.12098,0.05782,0.12632,1.820383451059536e-05
41740,11,0.1619,0.07771,0.16839,1.8183652875882946e-05
41760,11,0.19306,0.08935,0.20742,1.8163471241170538e-05
41780,11,0.28642,0.1632,0.24643,1.814328960645812e-05
41800,11,0.19412,0.09051,0.20722,1.8123107971745713e-05
41820,11,0.15936,0.07679,0.16514,1.81029263370333e-05
41840,11,0.3187,0.23371,0.16998,1.808274470232089e-05
41860,11,0.11105,0.06622,0.08967,1.8062563067608477e-05
41880,11,0.0979,0.05603,0.08374,1.8042381432896066e-05
41900,11,0.37458,0.22046,0.30826,1.802219979818365e-05
41920,11,0.26989,0.19021,0.15937,1.8002018163471244e-05
41940,11,0.152,0.08342,0.13716,1.798183652875883e-05
41960,11,0.14256,0.07978,0.12555,1.796165489404642e-05
41980,11,0.19412,0.09985,0.18854,1.7941473259334004e-05
42000,11,0.14636,0.08437,0.12398,1.7921291624621597e-05
42020,11,0.26073,0.1586,0.20427,1.7901109989909182e-05
42040,11,0.17695,0.07497,0.20396,1.788092835519677e-05
42060,11,0.2214,0.09503,0.25274,1.7860746720484357e-05
42080,11,0.16079,0.05939,0.2028,1.784056508577195e-05
42100,11,0.305,0.2332,0.14359,1.7820383451059535e-05
42120,11,0.23537,0.10801,0.25472,1.7800201816347124e-05
42140,11,0.14904,0.07587,0.14635,1.778002018163471e-05
42160,11,0.15036,0.06555,0.16962,1.7759838546922302e-05
42180,11,0.16309,0.08279,0.16059,1.7739656912209888e-05
42200,11,0.11122,0.05995,0.10253,1.7719475277497477e-05
42220,11,0.10351,0.05623,0.09457,1.7699293642785063e-05
42240,11,0.24037,0.13981,0.20114,1.7679112008072655e-05
42260,11,0.18338,0.08346,0.19984,1.765893037336024e-05
42280,11,0.13771,0.06813,0.13917,1.7638748738647833e-05
42300,11,0.2186,0.10287,0.23146,1.7618567103935416e-05
42320,11,0.14778,0.08016,0.13523,1.7598385469223008e-05
42340,11,0.10689,0.05073,0.11231,1.7578203834510594e-05
42360,11,0.16887,0.06345,0.21084,1.7558022199798186e-05
42380,11,0.1177,0.07225,0.09089,1.753784056508577e-05
42400,11,0.66439,0.54739,0.23401,1.751765893037336e-05
42420,11,0.13505,0.0596,0.1509,1.7497477295660947e-05
42440,11,0.79438,0.7176,0.15356,1.747729566094854e-05
42460,11,0.21131,0.1223,0.178,1.745711402623612e-05
42480,11,0.24509,0.12069,0.24879,1.7436932391523714e-05
42500,11,0.16316,0.09579,0.13475,1.74167507568113e-05
42520,11,0.201,0.08859,0.22482,1.7396569122098892e-05
42540,11,0.13337,0.07477,0.1172,1.7376387487386474e-05
42560,11,0.14739,0.04843,0.19793,1.7356205852674067e-05
42580,11,0.25336,0.12643,0.25385,1.7336024217961652e-05
42600,11,0.18294,0.10001,0.16587,1.7315842583249245e-05
42620,11,0.17469,0.09931,0.15076,1.729566094853683e-05
42640,11,0.21132,0.10896,0.20471,1.727547931382442e-05
42660,11,0.20693,0.09326,0.22734,1.7255297679112005e-05
42680,11,0.23439,0.1143,0.24018,1.7235116044399598e-05
42700,11,0.18795,0.09382,0.18826,1.7214934409687183e-05
42720,11,0.22969,0.12241,0.21457,1.7194752774974772e-05
42740,11,0.14404,0.08779,0.1125,1.7174571140262358e-05
42760,11,0.20201,0.12855,0.14693,1.715438950554995e-05
42780,11,0.18035,0.09598,0.16875,1.7134207870837543e-05
42800,11,0.14535,0.05064,0.18943,1.7114026236125125e-05
42820,11,0.22185,0.13776,0.16818,1.7093844601412718e-05
42840,11,0.15026,0.07289,0.15474,1.7073662966700303e-05
42860,11,0.194,0.05875,0.2705,1.7053481331987896e-05
42880,11,0.14709,0.04582,0.20253,1.7033299697275478e-05
42900,11,0.14753,0.08648,0.1221,1.701311806256307e-05
42920,11,0.13739,0.07243,0.12991,1.6992936427850656e-05
42940,11,0.20574,0.11491,0.18168,1.697275479313825e-05
42960,11,0.17474,0.0774,0.19468,1.695257315842583e-05
42980,11,0.19798,0.06445,0.26706,1.6932391523713423e-05
43000,11,0.17256,0.07463,0.19585,1.691220988900101e-05
43020,11,0.17229,0.10015,0.14428,1.68920282542886e-05
43040,11,0.21662,0.05962,0.314,1.6871846619576187e-05
43060,11,0.18557,0.07307,0.22499,1.6851664984863776e-05
43080,11,0.18803,0.10464,0.16678,1.6831483350151362e-05
43100,11,0.14396,0.08075,0.12641,1.6811301715438954e-05
43120,11,0.15847,0.07584,0.16526,1.679112008072654e-05
43140,11,0.15146,0.08902,0.12487,1.677093844601413e-05
43160,11,0.21945,0.09992,0.23907,1.6750756811301715e-05
43180,11,0.19369,0.11583,0.15571,1.6730575176589307e-05
43200,11,0.17452,0.0912,0.16663,1.6710393541876893e-05
43220,11,0.21263,0.11488,0.1955,1.6690211907164482e-05
43240,11,0.27739,0.15647,0.24184,1.6670030272452068e-05
43260,11,0.17325,0.06584,0.21482,1.664984863773966e-05
43280,11,0.16469,0.09723,0.1349,1.6629667003027246e-05
43300,11,0.19067,0.08767,0.206,1.6609485368314835e-05
43320,11,0.15721,0.0696,0.17523,1.658930373360242e-05
43340,11,0.37805,0.23414,0.28783,1.6569122098890013e-05
43360,11,0.17216,0.0811,0.18211,1.65489404641776e-05
43380,11,0.24077,0.10423,0.27308,1.6528758829465188e-05
43400,11,0.13499,0.05445,0.16108,1.6508577194752773e-05
43420,11,0.24363,0.14801,0.19124,1.6488395560040366e-05
43440,11,0.17796,0.0665,0.22291,1.646821392532795e-05
43460,11,0.24365,0.1172,0.2529,1.6448032290615544e-05
43480,11,0.19156,0.0808,0.22152,1.6427850655903126e-05
43500,11,0.16395,0.08556,0.15677,1.640766902119072e-05
43520,11,0.17836,0.07073,0.21526,1.6387487386478304e-05
43540,11,0.161,0.0581,0.20579,1.6367305751765897e-05
43560,11,0.19928,0.10634,0.18588,1.634712411705348e-05
43580,11,0.09663,0.04473,0.1038,1.632694248234107e-05
43600,11,0.10286,0.05912,0.08748,1.6306760847628657e-05
43620,11,0.44452,0.3073,0.27445,1.628657921291625e-05
43640,11,0.14994,0.07483,0.15022,1.6266397578203832e-05
43660,11,0.20145,0.0948,0.21331,1.6246215943491424e-05
43680,11,0.11582,0.04666,0.13831,1.622603430877901e-05
43700,11,0.11747,0.0675,0.09994,1.6205852674066602e-05
43720,11,0.19286,0.07223,0.24127,1.6185671039354185e-05
43740,11,0.23927,0.15892,0.1607,1.6165489404641777e-05
43760,11,0.18952,0.07861,0.22183,1.6145307769929363e-05
43780,11,0.13196,0.0393,0.18531,1.6125126135216955e-05
43800,11,0.21219,0.0992,0.22598,1.610494450050454e-05
43820,11,0.10544,0.05216,0.10656,1.608476286579213e-05
43840,12,0.21423,0.13712,0.15422,1.6064581231079716e-05
43860,12,0.17704,0.08356,0.18696,1.6044399596367308e-05
43880,12,0.10573,0.04959,0.11228,1.6024217961654894e-05
43900,12,0.16413,0.06758,0.1931,1.6004036326942483e-05
43920,12,0.09537,0.0461,0.09854,1.598385469223007e-05
43940,12,0.32962,0.15915,0.34094,1.596367305751766e-05
43960,12,0.15758,0.06785,0.17946,1.5943491422805247e-05
43980,12,0.169,0.08032,0.17736,1.5923309788092836e-05
44000,12,0.16624,0.07423,0.18403,1.590312815338042e-05
44020,12,0.27073,0.13925,0.26296,1.5882946518668014e-05
44040,12,0.19813,0.09315,0.20997,1.58627648839556e-05
44060,12,0.26995,0.16519,0.2095,1.584258324924319e-05
44080,12,0.13565,0.06972,0.13186,1.5822401614530774e-05
44100,12,0.18425,0.11772,0.13307,1.5802219979818367e-05
44120,12,0.16107,0.07984,0.16246,1.5782038345105952e-05
44140,12,0.14501,0.07229,0.14545,1.576185671039354e-05
44160,12,0.15837,0.07018,0.17638,1.5741675075681127e-05
44180,12,0.22397,0.12473,0.19849,1.572149344096872e-05
44200,12,0.15149,0.07249,0.15799,1.5701311806256305e-05
44220,12,0.14159,0.06103,0.16112,1.5681130171543898e-05
44240,12,0.24574,0.10661,0.27826,1.566094853683148e-05
44260,12,0.30411,0.17067,0.26689,1.5640766902119072e-05
44280,12,0.171,0.081,0.18,1.5620585267406658e-05
44300,12,0.13858,0.051,0.17517,1.560040363269425e-05
44320,12,0.12735,0.06761,0.11948,1.5580221997981833e-05
44340,12,0.20725,0.10893,0.19664,1.5560040363269425e-05
44360,12,0.16697,0.095,0.14393,1.553985872855701e-05
44380,12,0.22248,0.10602,0.23291,1.5519677093844603e-05
44400,12,0.1146,0.06226,0.10468,1.5499495459132186e-05
44420,12,0.18499,0.08631,0.19735,1.5479313824419778e-05
44440,12,0.1549,0.07303,0.16375,1.5459132189707364e-05
44460,12,0.16308,0.09327,0.13964,1.5438950554994956e-05
44480,12,0.16378,0.07084,0.18587,1.5418768920282545e-05
44500,12,0.11295,0.05077,0.12435,1.539858728557013e-05
44520,12,0.13026,0.06633,0.12786,1.5378405650857723e-05
